Date,Name,NAV
05/31/2017,Fidelity Index World P Acc,1.617,
06/01/2017,Fidelity Index World P Acc,1.6164,
06/02/2017,Fidelity Index World P Acc,1.6293,
06/05/2017,Fidelity Index World P Acc,1.6256,
06/06/2017,Fidelity Index World P Acc,1.6228,
06/07/2017,Fidelity Index World P Acc,1.6214,
06/08/2017,Fidelity Index World P Acc,1.6165,
06/09/2017,Fidelity Index World P Acc,1.6366,
06/12/2017,Fidelity Index World P Acc,1.6442,
06/13/2017,Fidelity Index World P Acc,1.641,
06/14/2017,Fidelity Index World P Acc,1.6485,
06/15/2017,Fidelity Index World P Acc,1.6357,
06/16/2017,Fidelity Index World P Acc,1.6335,
06/19/2017,Fidelity Index World P Acc,1.6368,
06/20/2017,Fidelity Index World P Acc,1.66,
06/21/2017,Fidelity Index World P Acc,1.65,
06/22/2017,Fidelity Index World P Acc,1.6472,
06/23/2017,Fidelity Index World P Acc,1.6388,
06/26/2017,Fidelity Index World P Acc,1.6447,
06/27/2017,Fidelity Index World P Acc,1.6437,
06/28/2017,Fidelity Index World P Acc,1.627,
06/29/2017,Fidelity Index World P Acc,1.6216,
06/30/2017,Fidelity Index World P Acc,1.6083,
07/03/2017,Fidelity Index World P Acc,1.6087,
07/04/2017,Fidelity Index World P Acc,1.6128,
07/05/2017,Fidelity Index World P Acc,1.6155,
07/06/2017,Fidelity Index World P Acc,1.6099,
07/07/2017,Fidelity Index World P Acc,1.6069,
07/10/2017,Fidelity Index World P Acc,1.6178,
07/11/2017,Fidelity Index World P Acc,1.6153,
07/12/2017,Fidelity Index World P Acc,1.625,
07/13/2017,Fidelity Index World P Acc,1.6292,
07/14/2017,Fidelity Index World P Acc,1.6261,
07/17/2017,Fidelity Index World P Acc,1.6225,
07/18/2017,Fidelity Index World P Acc,1.6281,
07/19/2017,Fidelity Index World P Acc,1.624,
07/20/2017,Fidelity Index World P Acc,1.6457,
07/21/2017,Fidelity Index World P Acc,1.6406,
07/24/2017,Fidelity Index World P Acc,1.6321,
07/25/2017,Fidelity Index World P Acc,1.6349,
07/26/2017,Fidelity Index World P Acc,1.6358,
07/27/2017,Fidelity Index World P Acc,1.6282,
07/28/2017,Fidelity Index World P Acc,1.629,
07/31/2017,Fidelity Index World P Acc,1.6258,
08/01/2017,Fidelity Index World P Acc,1.6189,
08/02/2017,Fidelity Index World P Acc,1.6192,
08/03/2017,Fidelity Index World P Acc,1.6183,
08/04/2017,Fidelity Index World P Acc,1.6299,
08/07/2017,Fidelity Index World P Acc,1.6418,
08/08/2017,Fidelity Index World P Acc,1.6472,
08/09/2017,Fidelity Index World P Acc,1.6428,
08/10/2017,Fidelity Index World P Acc,1.6351,
08/11/2017,Fidelity Index World P Acc,1.6223,
08/14/2017,Fidelity Index World P Acc,1.6346,
08/15/2017,Fidelity Index World P Acc,1.6509,
08/16/2017,Fidelity Index World P Acc,1.6526,
08/17/2017,Fidelity Index World P Acc,1.6549,
08/18/2017,Fidelity Index World P Acc,1.6327,
08/21/2017,Fidelity Index World P Acc,1.6304,
08/22/2017,Fidelity Index World P Acc,1.6407,
08/23/2017,Fidelity Index World P Acc,1.655,
08/24/2017,Fidelity Index World P Acc,1.6511,
08/25/2017,Fidelity Index World P Acc,1.649,
08/29/2017,Fidelity Index World P Acc,1.6292,
08/30/2017,Fidelity Index World P Acc,1.6393,
08/31/2017,Fidelity Index World P Acc,1.6503,
09/01/2017,Fidelity Index World P Acc,1.6552,
09/04/2017,Fidelity Index World P Acc,1.6529,
09/05/2017,Fidelity Index World P Acc,1.6511,
09/06/2017,Fidelity Index World P Acc,1.6315,
09/07/2017,Fidelity Index World P Acc,1.6367,
09/08/2017,Fidelity Index World P Acc,1.627,
09/11/2017,Fidelity Index World P Acc,1.6316,
09/12/2017,Fidelity Index World P Acc,1.6299,
09/13/2017,Fidelity Index World P Acc,1.6357,
09/14/2017,Fidelity Index World P Acc,1.6392,
09/15/2017,Fidelity Index World P Acc,1.5951,
09/18/2017,Fidelity Index World P Acc,1.6035,
09/19/2017,Fidelity Index World P Acc,1.6117,
09/20/2017,Fidelity Index World P Acc,1.6107,
09/21/2017,Fidelity Index World P Acc,1.6131,
09/22/2017,Fidelity Index World P Acc,1.6054,
09/25/2017,Fidelity Index World P Acc,1.6118,
09/26/2017,Fidelity Index World P Acc,1.6127,
09/27/2017,Fidelity Index World P Acc,1.6126,
09/28/2017,Fidelity Index World P Acc,1.6188,
09/29/2017,Fidelity Index World P Acc,1.6277,
10/02/2017,Fidelity Index World P Acc,1.6399,
10/03/2017,Fidelity Index World P Acc,1.6523,
10/04/2017,Fidelity Index World P Acc,1.6528,
10/05/2017,Fidelity Index World P Acc,1.6652,
10/06/2017,Fidelity Index World P Acc,1.6847,
10/09/2017,Fidelity Index World P Acc,1.6736,
10/10/2017,Fidelity Index World P Acc,1.6703,
10/11/2017,Fidelity Index World P Acc,1.6739,
10/12/2017,Fidelity Index World P Acc,1.6802,
10/13/2017,Fidelity Index World P Acc,1.6656,
10/16/2017,Fidelity Index World P Acc,1.6666,
10/17/2017,Fidelity Index World P Acc,1.6777,
10/18/2017,Fidelity Index World P Acc,1.6822,
10/19/2017,Fidelity Index World P Acc,1.6833,
10/20/2017,Fidelity Index World P Acc,1.6844,
10/23/2017,Fidelity Index World P Acc,1.6903,
10/24/2017,Fidelity Index World P Acc,1.6842,
10/25/2017,Fidelity Index World P Acc,1.6767,
10/26/2017,Fidelity Index World P Acc,1.6747,
10/27/2017,Fidelity Index World P Acc,1.6903,
10/30/2017,Fidelity Index World P Acc,1.6883,
10/31/2017,Fidelity Index World P Acc,1.6834,
11/01/2017,Fidelity Index World P Acc,1.6792,
11/02/2017,Fidelity Index World P Acc,1.6885,
11/03/2017,Fidelity Index World P Acc,1.7051,
11/06/2017,Fidelity Index World P Acc,1.7047,
11/07/2017,Fidelity Index World P Acc,1.7049,
11/08/2017,Fidelity Index World P Acc,1.7069,
11/09/2017,Fidelity Index World P Acc,1.7071,
11/10/2017,Fidelity Index World P Acc,1.6955,
11/13/2017,Fidelity Index World P Acc,1.6993,
11/14/2017,Fidelity Index World P Acc,1.6981,
11/15/2017,Fidelity Index World P Acc,1.6788,
11/16/2017,Fidelity Index World P Acc,1.6792,
11/17/2017,Fidelity Index World P Acc,1.6892,
11/20/2017,Fidelity Index World P Acc,1.681,
11/21/2017,Fidelity Index World P Acc,1.6873,
11/22/2017,Fidelity Index World P Acc,1.6941,
11/23/2017,Fidelity Index World P Acc,1.6874,
11/24/2017,Fidelity Index World P Acc,1.6901,
11/27/2017,Fidelity Index World P Acc,1.6897,
11/28/2017,Fidelity Index World P Acc,1.6925,
11/29/2017,Fidelity Index World P Acc,1.6915,
11/30/2017,Fidelity Index World P Acc,1.6849,
12/01/2017,Fidelity Index World P Acc,1.6814,
12/04/2017,Fidelity Index World P Acc,1.6872,
12/05/2017,Fidelity Index World P Acc,1.6905,
12/06/2017,Fidelity Index World P Acc,1.6872,
12/07/2017,Fidelity Index World P Acc,1.6919,
12/08/2017,Fidelity Index World P Acc,1.6823,
12/11/2017,Fidelity Index World P Acc,1.7011,
12/12/2017,Fidelity Index World P Acc,1.7091,
12/13/2017,Fidelity Index World P Acc,1.71,
12/14/2017,Fidelity Index World P Acc,1.7,
12/15/2017,Fidelity Index World P Acc,1.698,
12/18/2017,Fidelity Index World P Acc,1.717,
12/19/2017,Fidelity Index World P Acc,1.7245,
12/20/2017,Fidelity Index World P Acc,1.7162,
12/21/2017,Fidelity Index World P Acc,1.7175,
12/22/2017,Fidelity Index World P Acc,1.7204,
12/27/2017,Fidelity Index World P Acc,1.7171,
12/28/2017,Fidelity Index World P Acc,1.7177,
12/29/2017,Fidelity Index World P Acc,1.7112,
01/02/2018,Fidelity Index World P Acc,1.7021,
01/03/2018,Fidelity Index World P Acc,1.7111,
01/04/2018,Fidelity Index World P Acc,1.7275,
01/05/2018,Fidelity Index World P Acc,1.737,
01/08/2018,Fidelity Index World P Acc,1.7459,
01/09/2018,Fidelity Index World P Acc,1.7487,
01/10/2018,Fidelity Index World P Acc,1.75,
01/11/2018,Fidelity Index World P Acc,1.7582,
01/12/2018,Fidelity Index World P Acc,1.7489,
01/15/2018,Fidelity Index World P Acc,1.7457,
01/16/2018,Fidelity Index World P Acc,1.7494,
01/17/2018,Fidelity Index World P Acc,1.7395,
01/18/2018,Fidelity Index World P Acc,1.7362,
01/19/2018,Fidelity Index World P Acc,1.739,
01/22/2018,Fidelity Index World P Acc,1.7429,
01/23/2018,Fidelity Index World P Acc,1.7491,
01/24/2018,Fidelity Index World P Acc,1.7324,
01/25/2018,Fidelity Index World P Acc,1.718,
01/26/2018,Fidelity Index World P Acc,1.7184,
01/29/2018,Fidelity Index World P Acc,1.7514,
01/30/2018,Fidelity Index World P Acc,1.7329,
01/31/2018,Fidelity Index World P Acc,1.7157,
02/01/2018,Fidelity Index World P Acc,1.7092,
02/02/2018,Fidelity Index World P Acc,1.6934,
02/05/2018,Fidelity Index World P Acc,1.6804,
02/06/2018,Fidelity Index World P Acc,1.6276,
02/07/2018,Fidelity Index World P Acc,1.6638,
02/08/2018,Fidelity Index World P Acc,1.6548,
02/09/2018,Fidelity Index World P Acc,1.6129,
02/12/2018,Fidelity Index World P Acc,1.6407,
02/13/2018,Fidelity Index World P Acc,1.6348,
02/14/2018,Fidelity Index World P Acc,1.6513,
02/15/2018,Fidelity Index World P Acc,1.66,
02/16/2018,Fidelity Index World P Acc,1.6693,
02/19/2018,Fidelity Index World P Acc,1.6757,
02/20/2018,Fidelity Index World P Acc,1.6654,
02/21/2018,Fidelity Index World P Acc,1.6732,
02/22/2018,Fidelity Index World P Acc,1.6716,
02/23/2018,Fidelity Index World P Acc,1.6655,
02/26/2018,Fidelity Index World P Acc,1.68,
02/27/2018,Fidelity Index World P Acc,1.7017,
02/28/2018,Fidelity Index World P Acc,1.6945,
03/01/2018,Fidelity Index World P Acc,1.6839,
03/02/2018,Fidelity Index World P Acc,1.6607,
03/05/2018,Fidelity Index World P Acc,1.6624,
03/06/2018,Fidelity Index World P Acc,1.6819,
03/07/2018,Fidelity Index World P Acc,1.6676,
